"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category","Lat","Long"
"4850","UPPER STONE","QLD",,"INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4850","VALLEY OF LAGOONS","QLD",,"INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4850","VICTORIA ESTATE","QLD","PO Boxes","INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4850","VICTORIA PLANTATION","QLD",,"INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4850","WALLAMAN","QLD",,"INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4850","WHARPS","QLD",,"INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4850","YURUGA","QLD",,"INGHAM","460","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.474994","145.885791"
"4852","BINGIL BAY","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","CARMOO","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","DJIRU","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","DUNK","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","GARNERS BEACH","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","MIDGEREE BAR","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","MISSION BEACH","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","SOUTH MISSION BEACH","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","TAM O'SHANTER","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4852","WONGALING BEACH","QLD",,"MISSION BEACH LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.830091","146.09996"
"4854","BILYANA","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","BIRKALLA","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","BULGUN","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","CARDSTONE","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","DINGO POCKET","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","DJARAWONG","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","EAST FELUGA","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","EURAMO","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","FELUGA","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","HULL HEADS","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","JARRA CREEK","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","KOOROOMOOL","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","LOWER TULLY","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","MERRYBURN","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","MIDGENOO","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","MOUNT MACKAY","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","MUNRO PLAINS","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","MURRAY UPPER","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","MURRIGAL","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","ROCKINGHAM","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","SILKY OAK","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","TULLY","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","TULLY HEADS","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","WALTER HILL","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4854","WARRAMI","QLD",,"TULLY","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-18.119359","145.913114"
"4855","DAVESON","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","EL ARISH","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","FRIDAY POCKET","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","GRANADILLA","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","JAFFA","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","MAADI","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","MARIA CREEKS","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4855","SHELL POCKET","QLD",,"EL ARISH - LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.786658","146.021722"
"4856","GOOLBOO","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4856","JAPOONVALE","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4856","MCCUTCHEON","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4856","NO 4 BRANCH","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4856","NO 5 BRANCH","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4856","SILKWOOD","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4856","WALTER LEVER ESTATE","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.719188","146.026968"
"4857","SILKWOOD EAST","QLD",,"SILKWOOD-LPO","459","Q4 ","044","NORTH QLD","Delivery Area                                     ","-17.747122","146.019451"
